station_id,tank_id,fuel_type,day,total_qty,txn_count,avg_txn,std_txn,closing_balance,dow,is_weekend,balance_delta,qty_vs_balance_gap,qty_7d_mean,qty_7d_std,gap_7d_mean,gap_7d_std
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-17,319.0,5,63.8,22.769814448080158,1070691.75,2,0,85967.94999999995,-85648.94999999995,249.28571428571428,88.9001580158219,-66931.22142857147,23868.98321537493
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-18,201.0,4,50.25,9.535023160258536,1124859.64,3,0,54167.8899999999,-53966.8899999999,234.28571428571428,86.56349169966576,-62903.841428571446,23241.607749651306
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-19,157.0,4,39.25,9.967202081493749,1167169.89,4,0,42310.25,-42153.25,217.0,88.44018694387,-58262.76571428573,23745.48453860159
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-20,201.0,3,67.0,17.578395831246947,1221337.78,5,1,54167.89000000013,-53966.89000000013,194.0,61.180062111769786,-52087.448571428606,16426.357901218445
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-21,135.0,1,135.0,0.0,1257719.2,6,1,36381.419999999925,-36246.419999999925,191.14285714285714,63.71925028704329,-51320.328571428596,17108.109616178783
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-22,367.0,5,73.4,52.31045914059635,1356622.77,0,0,98903.57000000007,-98536.57000000007,224.71428571428572,85.53695943024533,-60333.99000000004,22965.99048822495
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-23,342.0,6,57.0,40.33094795811276,1448789.03,1,0,92166.26000000001,-91824.26000000001,246.0,94.408686041063,-66049.03285714288,25347.977169097627
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-24,345.0,4,86.25,76.29298012705144,1541763.77,2,0,92974.73999999999,-92629.73999999999,249.71428571428572,98.19489851941444,-67046.28857142861,26364.54464769023
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-25,397.001,5,79.4002,82.72313130980959,1648752.1,3,0,106988.33000000007,-106591.32900000007,277.7144285714286,109.30512883949704,-74564.06557142863,29347.504281270812
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-26,256.0,4,64.0,45.43449088522947,1717742.05,4,0,68989.94999999995,-68733.94999999995,291.8572857142857,96.76868245927893,-78361.30842857147,25981.570242492544
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-27,301.0,2,150.5,41.71930009000631,1798859.15,5,1,81117.09999999986,-80816.09999999986,306.14300000000003,88.11454558130568,-82196.90985714286,23658.005820977247
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-28,218.0,6,36.333333333333336,11.563183431333549,1857608.4,6,1,58749.25,-58531.25,318.00014285714286,63.351082601716605,-85380.45700000002,17009.206174105555
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-29,242.0,4,60.5,17.97220075561143,1922825.47,0,0,65217.070000000065,-64975.070000000065,300.14300000000003,64.83704041415422,-80585.95700000002,17408.161235659885
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-30,249.0,5,49.8,46.05783369308635,1989928.98,1,0,67103.51000000001,-66854.51000000001,286.8572857142857,64.35717705305366,-77018.84985714288,17279.31265248534
STATION_01,Super Diesel Tank 04,DIESEL_AUTO,2025-12-31,247.0,2,123.5,132.22896808188437,2056493.5,2,0,66564.52000000002,-66317.52000000002,272.8572857142857,60.12085804087825,-73259.96128571431,16141.880007536076
