Site,Type,Date,Number,Class,Site.1,Item,Qty,Amount,Balance,station_id,tank_id,date,fuel_type,qty,amount,balance
,Invoice,2025-10-29,CR/INV/2526/08433,Unclassified,Diesel Tank 01,Lanka Auto Diesel,19.0,"4,460.17","6,750,362.97",STATION_01,Diesel Tank 01,2025-10-29,DIESEL_AUTO,19.0,4460.17,6750362.97
,Invoice,2025-10-29,CR/INV/2526/08434,Unclassified,Diesel Tank 01,Lanka Auto Diesel,22.0,"5,164.41","6,755,527.38",STATION_01,Diesel Tank 01,2025-10-29,DIESEL_AUTO,22.0,5164.41,6755527.38
,Invoice,2025-10-29,CR/INV/2526/08435,Unclassified,Diesel Tank 01,Lanka Auto Diesel,45.0,"10,563.56","6,766,090.94",STATION_01,Diesel Tank 01,2025-10-29,DIESEL_AUTO,45.0,10563.56,6766090.94
,Cash Sales,2025-10-29,CASH/INV/2425/02477,Unclassified,Diesel Tank 01,Lanka Auto Diesel,460.985,"108,214.31","6,874,305.25",STATION_01,Diesel Tank 01,2025-10-29,DIESEL_AUTO,460.985,108214.31,6874305.25
,Cash Sales,2025-10-29,CASH/INV/2425/02481,Unclassified,Diesel Tank 01,Lanka Auto Diesel,511.206,"120,003.46","6,994,308.71",STATION_01,Diesel Tank 01,2025-10-29,DIESEL_AUTO,511.206,120003.46,6994308.71
,Invoice,2025-10-30,CR/INV/2526/08469,Unclassified,Diesel Tank 01,Lanka Auto Diesel,642.732,"150,878.81","7,145,187.52",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,642.732,150878.81,7145187.52
,Invoice,2025-10-30,CR/INV/2526/08470,Unclassified,Diesel Tank 01,Lanka Auto Diesel,200.0,"46,949.15","7,192,136.68",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,200.0,46949.15,7192136.68
,Invoice,2025-10-30,CR/INV/2526/08471,Unclassified,Diesel Tank 01,Lanka Auto Diesel,40.0,"9,389.83","7,201,526.51",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,40.0,9389.83,7201526.51
,Invoice,2025-10-30,CR/INV/2526/08472,Unclassified,Diesel Tank 01,Lanka Auto Diesel,47.0,"11,033.05","7,212,559.56",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,47.0,11033.05,7212559.56
,Invoice,2025-10-30,CR/INV/2526/08473,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19","7,216,080.74",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,15.0,3521.19,7216080.74
,Invoice,2025-10-30,CR/INV/2526/08474,Unclassified,Diesel Tank 01,Lanka Auto Diesel,10.0,"2,347.46","7,218,428.20",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,10.0,2347.46,7218428.2
,Invoice,2025-10-30,CR/INV/2526/08475,Unclassified,Diesel Tank 01,Lanka Auto Diesel,41.0,"9,624.58","7,228,052.78",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,41.0,9624.58,7228052.78
,Invoice,2025-10-30,CR/INV/2526/08476,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.59,"3,659.69","7,231,712.46",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,15.59,3659.69,7231712.46
,Invoice,2025-10-30,CR/INV/2526/08477,Unclassified,Diesel Tank 01,Lanka Auto Diesel,19.0,"4,460.17","7,236,172.63",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,19.0,4460.17,7236172.63
,Invoice,2025-10-30,CR/INV/2526/08478,Unclassified,Diesel Tank 01,Lanka Auto Diesel,21.0,"4,929.66","7,241,102.29",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,21.0,4929.66,7241102.29
,Invoice,2025-10-30,CR/INV/2526/08479,Unclassified,Diesel Tank 01,Lanka Auto Diesel,180.0,"42,254.24","7,283,356.53",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,180.0,42254.24,7283356.53
,Cash Sales,2025-10-30,CASH/INV/2425/02497,Unclassified,Diesel Tank 01,Lanka Auto Diesel,537.218,"126,109.87","7,409,466.40",STATION_01,Diesel Tank 01,2025-10-30,DIESEL_AUTO,537.218,126109.87,7409466.4
,Invoice,2025-10-31,CR/INV/2526/08507,Unclassified,Diesel Tank 01,Lanka Auto Diesel,419.097,"98,381.36","7,507,847.76",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,419.097,98381.36,7507847.76
,Invoice,2025-10-31,CR/INV/2526/08508,Unclassified,Diesel Tank 01,Lanka Auto Diesel,29.372,"6,894.92","7,514,742.68",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,29.372,6894.92,7514742.68
,Invoice,2025-10-31,CR/INV/2526/08509,Unclassified,Diesel Tank 01,Lanka Auto Diesel,50.0,"11,737.29","7,526,479.96",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,50.0,11737.29,7526479.96
,Invoice,2025-10-31,CR/INV/2526/08510,Unclassified,Diesel Tank 01,Lanka Auto Diesel,50.0,"11,737.29","7,538,217.25",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,50.0,11737.29,7538217.25
,Invoice,2025-10-31,CR/INV/2526/08511,Unclassified,Diesel Tank 01,Lanka Auto Diesel,16.0,"3,755.93","7,541,973.18",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,16.0,3755.93,7541973.18
,Invoice,2025-10-31,CR/INV/2526/08512,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37","7,549,015.56",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,30.0,7042.37,7549015.56
,Invoice,2025-10-31,CR/INV/2526/08513,Unclassified,Diesel Tank 01,Lanka Auto Diesel,73.0,"17,136.44","7,566,152.00",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,73.0,17136.44,7566152.0
,Invoice,2025-10-31,CR/INV/2526/08514,Unclassified,Diesel Tank 01,Lanka Auto Diesel,47.0,"11,033.05","7,577,185.05",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,47.0,11033.05,7577185.05
,Invoice,2025-10-31,CR/INV/2526/08515,Unclassified,Diesel Tank 01,Lanka Auto Diesel,34.01,"7,983.70","7,585,168.75",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,34.01,7983.7,7585168.75
,Invoice,2025-10-31,CR/INV/2526/08516,Unclassified,Diesel Tank 01,Lanka Auto Diesel,28.0,"6,572.88","7,591,741.63",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,28.0,6572.88,7591741.63
,Invoice,2025-10-31,CR/INV/2526/08517,Unclassified,Diesel Tank 01,Lanka Auto Diesel,33.0,"7,746.61","7,599,488.24",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,33.0,7746.61,7599488.24
,Invoice,2025-10-31,CR/INV/2526/08518,Unclassified,Diesel Tank 01,Lanka Auto Diesel,33.0,"7,746.61","7,607,234.85",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,33.0,7746.61,7607234.85
,Invoice,2025-10-31,CR/INV/2526/08519,Unclassified,Diesel Tank 01,Lanka Auto Diesel,75.0,"17,605.93","7,624,840.78",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,75.0,17605.93,7624840.78
,Invoice,2025-10-31,CR/INV/2526/08520,Unclassified,Diesel Tank 01,Lanka Auto Diesel,67.0,"15,727.97","7,640,568.75",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,67.0,15727.97,7640568.75
,Invoice,2025-10-31,CR/INV/2526/08521,Unclassified,Diesel Tank 01,Lanka Auto Diesel,26.0,"6,103.39","7,646,672.14",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,26.0,6103.39,7646672.14
,Invoice,2025-10-31,CR/INV/2526/08522,Unclassified,Diesel Tank 01,Lanka Auto Diesel,35.0,"8,216.10","7,654,888.24",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,35.0,8216.1,7654888.24
,Invoice,2025-10-31,CR/INV/2526/08523,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.3,"7,112.80","7,662,001.04",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,30.3,7112.8,7662001.04
,Invoice,2025-10-31,CR/INV/2526/08524,Unclassified,Diesel Tank 01,Lanka Auto Diesel,34.0,"7,981.36","7,669,982.40",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,34.0,7981.36,7669982.4
,Invoice,2025-10-31,CR/INV/2526/08525,Unclassified,Diesel Tank 01,Lanka Auto Diesel,120.0,"28,169.49","7,698,151.89",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,120.0,28169.49,7698151.89
,Invoice,2025-10-31,CR/INV/2526/08526,Unclassified,Diesel Tank 01,Lanka Auto Diesel,40.0,"9,389.83","7,707,541.72",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,40.0,9389.83,7707541.72
,Invoice,2025-10-31,CR/INV/2526/08527,Unclassified,Diesel Tank 01,Lanka Auto Diesel,70.0,"16,432.20","7,723,973.92",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,70.0,16432.2,7723973.92
,Cash Sales,2025-10-31,CASH/INV/2425/02507,Unclassified,Diesel Tank 01,Lanka Auto Diesel,230.692,"54,154.03","7,778,127.96",STATION_01,Diesel Tank 01,2025-10-31,DIESEL_AUTO,230.692,54154.03,7778127.96
Diesel Tank 01,Invoice,2025-11-01,CR/INV/2526/08567,Unclassified,Diesel Tank 01,Lanka Auto Diesel,526.786,"123,661.02","123,661.02",STATION_01,Diesel Tank 01,2025-11-01,DIESEL_AUTO,526.786,123661.02,123661.02
,Invoice,2025-11-01,CR/INV/2526/08568,Unclassified,Diesel Tank 01,Lanka Auto Diesel,21.661,"5,084.75","128,745.76",STATION_01,Diesel Tank 01,2025-11-01,DIESEL_AUTO,21.661,5084.75,128745.76
,Invoice,2025-11-01,CR/INV/2526/08569,Unclassified,Diesel Tank 01,Lanka Auto Diesel,175.0,"41,080.51","169,826.27",STATION_01,Diesel Tank 01,2025-11-01,DIESEL_AUTO,175.0,41080.51,169826.27
,Cash Sales,2025-11-01,CASH/INV/2425/02521,Unclassified,Diesel Tank 01,Lanka Auto Diesel,627.563,"147,317.92","317,144.20",STATION_01,Diesel Tank 01,2025-11-01,DIESEL_AUTO,627.563,147317.92,317144.2
,Invoice,2025-11-02,CR/INV/2526/08595,Unclassified,Diesel Tank 01,Lanka Auto Diesel,356.498,"83,686.44","400,830.64",STATION_01,Diesel Tank 01,2025-11-02,DIESEL_AUTO,356.498,83686.44,400830.64
,Invoice,2025-11-02,CR/INV/2526/08596,Unclassified,Diesel Tank 01,Lanka Auto Diesel,33.213,"7,796.61","408,627.25",STATION_01,Diesel Tank 01,2025-11-02,DIESEL_AUTO,33.213,7796.61,408627.25
,Invoice,2025-11-02,CR/INV/2526/08597,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37","415,669.62",STATION_01,Diesel Tank 01,2025-11-02,DIESEL_AUTO,30.0,7042.37,415669.62
,Cash Sales,2025-11-02,CASH/INV/2425/02539,Unclassified,Diesel Tank 01,Lanka Auto Diesel,353.199,"82,912.11","498,581.73",STATION_01,Diesel Tank 01,2025-11-02,DIESEL_AUTO,353.199,82912.11,498581.73
,Invoice,2025-11-03,CR/INV/2526/08673,Unclassified,Diesel Tank 01,Lanka Auto Diesel,504.512,"118,432.20","617,013.93",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,504.512,118432.2,617013.93
,Invoice,2025-11-03,CR/INV/2526/08674,Unclassified,Diesel Tank 01,Lanka Auto Diesel,98.657,"23,159.32","640,173.25",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,98.657,23159.32,640173.25
,Invoice,2025-11-03,CR/INV/2526/08675,Unclassified,Diesel Tank 01,Lanka Auto Diesel,50.0,"11,737.29","651,910.54",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,50.0,11737.29,651910.54
,Invoice,2025-11-03,CR/INV/2526/08676,Unclassified,Diesel Tank 01,Lanka Auto Diesel,59.0,"13,850.00","665,760.54",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,59.0,13850.0,665760.54
,Invoice,2025-11-03,CR/INV/2526/08677,Unclassified,Diesel Tank 01,Lanka Auto Diesel,200.0,"46,949.15","712,709.70",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,200.0,46949.15,712709.7
,Invoice,2025-11-03,CR/INV/2526/08678,Unclassified,Diesel Tank 01,Lanka Auto Diesel,17.0,"3,990.68","716,700.37",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,17.0,3990.68,716700.37
,Invoice,2025-11-03,CR/INV/2526/08679,Unclassified,Diesel Tank 01,Lanka Auto Diesel,20.0,"4,694.92","721,395.29",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,20.0,4694.92,721395.29
,Invoice,2025-11-03,CR/INV/2526/08680,Unclassified,Diesel Tank 01,Lanka Auto Diesel,35.0,"8,216.10","729,611.39",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,35.0,8216.1,729611.39
,Invoice,2025-11-03,CR/INV/2526/08681,Unclassified,Diesel Tank 01,Lanka Auto Diesel,50.0,"11,737.29","741,348.68",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,50.0,11737.29,741348.68
,Cash Sales,2025-11-03,CASH/INV/2425/02570,Unclassified,Diesel Tank 01,Lanka Auto Diesel,404.281,"94,903.43","836,252.11",STATION_01,Diesel Tank 01,2025-11-03,DIESEL_AUTO,404.281,94903.43,836252.11
,Invoice,2025-11-04,CR/INV/2526/08658,Unclassified,Diesel Tank 01,Lanka Auto Diesel,482.527,"113,271.19","949,523.30",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,482.527,113271.19,949523.3
,Invoice,2025-11-04,CR/INV/2526/08659,Unclassified,Diesel Tank 01,Lanka Auto Diesel,25.054,"5,881.36","955,404.65",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,25.054,5881.36,955404.65
,Invoice,2025-11-04,CR/INV/2526/08660,Unclassified,Diesel Tank 01,Lanka Auto Diesel,50.0,"11,737.29","967,141.94",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,50.0,11737.29,967141.94
,Invoice,2025-11-04,CR/INV/2526/08661,Unclassified,Diesel Tank 01,Lanka Auto Diesel,180.0,"42,254.24","1,009,396.18",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,180.0,42254.24,1009396.18
,Invoice,2025-11-04,CR/INV/2526/08662,Unclassified,Diesel Tank 01,Lanka Auto Diesel,46.0,"10,798.31","1,020,194.48",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,46.0,10798.31,1020194.48
,Invoice,2025-11-04,CR/INV/2526/08663,Unclassified,Diesel Tank 01,Lanka Auto Diesel,58.0,"13,615.25","1,033,809.74",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,58.0,13615.25,1033809.74
,Invoice,2025-11-04,CR/INV/2526/08664,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37","1,040,852.11",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,30.0,7042.37,1040852.11
,Invoice,2025-11-04,CR/INV/2526/08665,Unclassified,Diesel Tank 01,Lanka Auto Diesel,27.0,"6,338.14","1,047,190.25",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,27.0,6338.14,1047190.25
,Invoice,2025-11-04,CR/INV/2526/08666,Unclassified,Diesel Tank 01,Lanka Auto Diesel,36.101,"8,474.58","1,055,664.82",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,36.101,8474.58,1055664.82
,Cash Sales,2025-11-04,CASH/INV/2425/02565,Unclassified,Diesel Tank 01,Lanka Auto Diesel,904.049,"212,221.80","1,267,886.62",STATION_01,Diesel Tank 01,2025-11-04,DIESEL_AUTO,904.049,212221.8,1267886.62
,Invoice,2025-11-06,CR/INV/2526/08734,Unclassified,Diesel Tank 01,Lanka Auto Diesel,445.704,"104,627.12","1,372,513.74",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,445.704,104627.12,1372513.74
,Invoice,2025-11-06,CR/INV/2526/08735,Unclassified,Diesel Tank 01,Lanka Auto Diesel,26.65,"6,255.93","1,378,769.67",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,26.65,6255.93,1378769.67
,Invoice,2025-11-06,CR/INV/2526/08736,Unclassified,Diesel Tank 01,Lanka Auto Diesel,1599.998,"375,593.13","1,754,362.80",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,1599.998,375593.13,1754362.8
,Invoice,2025-11-06,CR/INV/2526/08737,Unclassified,Diesel Tank 01,Lanka Auto Diesel,36.11,"8,476.67","1,762,839.47",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,36.11,8476.67,1762839.47
,Invoice,2025-11-06,CR/INV/2526/08738,Unclassified,Diesel Tank 01,Lanka Auto Diesel,13.357,"3,135.59","1,765,975.06",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,13.357,3135.59,1765975.06
,Invoice,2025-11-06,CR/INV/2526/08739,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.69,"7,204.35","1,773,179.41",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,30.69,7204.35,1773179.41
,Invoice,2025-11-06,CR/INV/2526/08740,Unclassified,Diesel Tank 01,Lanka Auto Diesel,27.0,"6,338.14","1,779,517.54",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,27.0,6338.14,1779517.54
,Invoice,2025-11-06,CR/INV/2526/08741,Unclassified,Diesel Tank 01,Lanka Auto Diesel,35.0,"8,216.10","1,787,733.65",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,35.0,8216.1,1787733.65
,Invoice,2025-11-06,CR/INV/2526/08742,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37","1,794,776.02",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,30.0,7042.37,1794776.02
,Invoice,2025-11-06,CR/INV/2526/08743,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19","1,798,297.21",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,15.0,3521.19,1798297.21
,Invoice,2025-11-06,CR/INV/2526/08744,Unclassified,Diesel Tank 01,Lanka Auto Diesel,25.0,"5,868.64","1,804,165.85",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,25.0,5868.64,1804165.85
,Cash Sales,2025-11-06,CASH/INV/2425/02594,Unclassified,Diesel Tank 01,Lanka Auto Diesel,918.941,"215,717.75","2,019,883.60",STATION_01,Diesel Tank 01,2025-11-06,DIESEL_AUTO,918.941,215717.75,2019883.6
,Invoice,2025-11-07,CR/INV/2526/08753,Unclassified,Diesel Tank 01,Lanka Auto Diesel,200.0,"46,949.20","2,066,832.81",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,200.0,46949.2,2066832.81
,Invoice,2025-11-07,CR/INV/2526/08887,Unclassified,Diesel Tank 01,Lanka Auto Diesel,326.52,"76,649.15","2,143,481.96",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,326.52,76649.15,2143481.96
,Invoice,2025-11-07,CR/INV/2526/08888,Unclassified,Diesel Tank 01,Lanka Auto Diesel,21.0,"4,929.66","2,148,411.62",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,21.0,4929.66,2148411.62
,Invoice,2025-11-07,CR/INV/2526/08889,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19","2,151,932.81",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,15.0,3521.19,2151932.81
,Invoice,2025-11-07,CR/INV/2526/08890,Unclassified,Diesel Tank 01,Lanka Auto Diesel,48.0,"11,267.80","2,163,200.60",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,48.0,11267.8,2163200.6
,Invoice,2025-11-07,CR/INV/2526/08891,Unclassified,Diesel Tank 01,Lanka Auto Diesel,28.0,"6,572.88","2,169,773.48",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,28.0,6572.88,2169773.48
,Invoice,2025-11-07,CR/INV/2526/08892,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37","2,176,815.86",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,30.0,7042.37,2176815.86
,Invoice,2025-11-07,CR/INV/2526/08893,Unclassified,Diesel Tank 01,Lanka Auto Diesel,27.0,"6,338.14","2,183,153.99",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,27.0,6338.14,2183153.99
,Invoice,2025-11-07,CR/INV/2526/08894,Unclassified,Diesel Tank 01,Lanka Auto Diesel,42.0,"9,859.32","2,193,013.32",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,42.0,9859.32,2193013.32
,Invoice,2025-11-07,CR/INV/2526/08895,Unclassified,Diesel Tank 01,Lanka Auto Diesel,39.01,"9,157.43","2,202,170.75",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,39.01,9157.43,2202170.75
,Invoice,2025-11-07,CR/INV/2526/08896,Unclassified,Diesel Tank 01,Lanka Auto Diesel,54.0,"12,676.27","2,214,847.02",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,54.0,12676.27,2214847.02
,Invoice,2025-11-07,CR/INV/2526/08897,Unclassified,Diesel Tank 01,Lanka Auto Diesel,28.0,"6,572.88","2,221,419.90",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,28.0,6572.88,2221419.9
,Cash Sales,2025-11-07,CASH/INV/2425/02602,Unclassified,Diesel Tank 01,Lanka Auto Diesel,0.0,0,"2,221,419.90",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,0.0,0.0,2221419.9
,Cash Sales,2025-11-07,CASH/INV/2425/02650,Unclassified,Diesel Tank 01,Lanka Auto Diesel,1265.001,"296,953.88","2,518,373.78",STATION_01,Diesel Tank 01,2025-11-07,DIESEL_AUTO,1265.001,296953.88,2518373.78
,Invoice,2025-11-08,CR/INV/2526/08833,Unclassified,Diesel Tank 01,Lanka Auto Diesel,276.895,"65,000.00","2,583,373.78",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,276.895,65000.0,2583373.78
,Invoice,2025-11-08,CR/INV/2526/08834,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37","2,590,416.15",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,30.0,7042.37,2590416.15
,Invoice,2025-11-08,CR/INV/2526/08835,Unclassified,Diesel Tank 01,Lanka Auto Diesel,48.0,"11,267.80","2,601,683.95",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,48.0,11267.8,2601683.95
,Invoice,2025-11-08,CR/INV/2526/08836,Unclassified,Diesel Tank 01,Lanka Auto Diesel,175.0,"41,080.51","2,642,764.46",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,175.0,41080.51,2642764.46
,Invoice,2025-11-08,CR/INV/2526/08837,Unclassified,Diesel Tank 01,Lanka Auto Diesel,37.0,"8,685.59","2,651,450.05",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,37.0,8685.59,2651450.05
,Invoice,2025-11-08,CR/INV/2526/08838,Unclassified,Diesel Tank 01,Lanka Auto Diesel,29.43,"6,908.57","2,658,358.62",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,29.43,6908.57,2658358.62
,Invoice,2025-11-08,CR/INV/2526/08839,Unclassified,Diesel Tank 01,Lanka Auto Diesel,47.0,"11,033.05","2,669,391.67",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,47.0,11033.05,2669391.67
,Invoice,2025-11-08,CR/INV/2526/08840,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37","2,676,434.04",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,30.0,7042.37,2676434.04
,Cash Sales,2025-11-08,CASH/INV/2425/02633,Unclassified,Diesel Tank 01,Lanka Auto Diesel,1408.275,"330,587.01","3,007,021.05",STATION_01,Diesel Tank 01,2025-11-08,DIESEL_AUTO,1408.275,330587.01,3007021.05
,Cash Sales,2025-11-09,CASH/INV/2425/02632,Unclassified,Diesel Tank 01,Lanka Auto Diesel,902.84,"211,938.08","3,218,959.13",STATION_01,Diesel Tank 01,2025-11-09,DIESEL_AUTO,902.84,211938.08,3218959.13
,Invoice,2025-11-10,CR/INV/2526/08848,Unclassified,Diesel Tank 01,Lanka Auto Diesel,3300.0,"774,661.80","3,993,620.92",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,3300.0,774661.8,3993620.92
,Invoice,2025-11-10,CR/INV/2526/08902,Unclassified,Diesel Tank 01,Lanka Auto Diesel,442.779,"103,940.68","4,097,561.60",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,442.779,103940.68,4097561.6
,Invoice,2025-11-10,CR/INV/2526/08903,Unclassified,Diesel Tank 01,Lanka Auto Diesel,24.0,"5,633.90","4,103,195.50",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,24.0,5633.9,4103195.5
,Invoice,2025-11-10,CR/INV/2526/08904,Unclassified,Diesel Tank 01,Lanka Auto Diesel,33.0,"7,746.61","4,110,942.11",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,33.0,7746.61,4110942.11
,Invoice,2025-11-10,CR/INV/2526/08905,Unclassified,Diesel Tank 01,Lanka Auto Diesel,12.64,"2,967.19","4,113,909.30",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,12.64,2967.19,4113909.3
,Invoice,2025-11-10,CR/INV/2526/08906,Unclassified,Diesel Tank 01,Lanka Auto Diesel,33.0,"7,746.61","4,121,655.91",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,33.0,7746.61,4121655.91
,Invoice,2025-11-10,CR/INV/2526/08907,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19","4,125,177.09",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,15.0,3521.19,4125177.09
,Invoice,2025-11-10,CR/INV/2526/08908,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19","4,128,698.28",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,15.0,3521.19,4128698.28
,Cash Sales,2025-11-10,CASH/INV/2425/02639,Unclassified,Diesel Tank 01,Lanka Auto Diesel,0.0,0,"4,128,698.28",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,0.0,0.0,4128698.28
,Cash Sales,2025-11-10,CASH/INV/2425/02656,Unclassified,Diesel Tank 01,Lanka Auto Diesel,1053.091,"247,208.86","4,375,907.13",STATION_01,Diesel Tank 01,2025-11-10,DIESEL_AUTO,1053.091,247208.86,4375907.13
,Invoice,2025-11-11,CR/INV/2526/08923,Unclassified,Diesel Tank 01,Lanka Auto Diesel,290.974,"68,305.09","4,444,212.22",STATION_01,Diesel Tank 01,2025-11-11,DIESEL_AUTO,290.974,68305.09,4444212.22
,Invoice,2025-11-11,CR/INV/2526/08924,Unclassified,Diesel Tank 01,Lanka Auto Diesel,36.82,"8,643.34","4,452,855.56",STATION_01,Diesel Tank 01,2025-11-11,DIESEL_AUTO,36.82,8643.34,4452855.56
